orderedBy,uniqueCode,partnerCode,mealTimeCode,orderStatusCd,restaurantCode,partnerFoodCode,qboxRemoteLocation,foodTransactionDate,partnerPurchaseOrderId
1,QBXSHO-SWG-SRRCHB-MB-20250807-001-19862,SWG,LUNCH,1,SRRCHB,MB,QBXSHO,20250807,ORDER_1389
1,QBXSHO-SWG-SRRCHB-MB-20250807-002-19863,SWG,LUNCH,1,SRRCHB,MB,QBXSHO,20250807,ORDER_1389
1,QBXSHO-SWG-SRRCHB-MB-20250807-003-19864,SWG,LUNCH,1,SRRCHB,MB,QBXSHO,20250807,ORDER_1389
1,QBXSHO-SWG-SRRCHB-MB-20250807-004-19865,SWG,LUNCH,1,SRRCHB,MB,QBXSHO,20250807,ORDER_1389
1,QBXSHO-SWG-SRRCHB-MB-20250807-005-19866,SWG,LUNCH,1,SRRCHB,MB,QBXSHO,20250807,ORDER_1389
1,QBXSHO-SWG-SRRCHB-MB-20250807-006-19867,SWG,LUNCH,1,SRRCHB,MB,QBXSHO,20250807,ORDER_1389
1,QBXSHO-SWG-SRRCHB-MB-20250807-007-19868,SWG,LUNCH,1,SRRCHB,MB,QBXSHO,20250807,ORDER_1389
1,QBXSHO-SWG-SRRCHB-MB-20250807-008-19869,SWG,LUNCH,1,SRRCHB,MB,QBXSHO,20250807,ORDER_1389
1,QBXSHO-SWG-SRRCHB-MB-20250807-009-19870,SWG,LUNCH,1,SRRCHB,MB,QBXSHO,20250807,ORDER_1389
1,QBXSHO-SWG-SRRCHB-MB-20250807-010-19871,SWG,LUNCH,1,SRRCHB,MB,QBXSHO,20250807,ORDER_1389
1,QBXSHO-SWG-BLSHO-BLVB-20250807-011-19872,SWG,LUNCH,1,BLSHO,BLVB,QBXSHO,20250807,ORDER_1390
1,QBXSHO-SWG-BLSHO-BLVB-20250807-012-19873,SWG,LUNCH,1,BLSHO,BLVB,QBXSHO,20250807,ORDER_1390
1,QBXSHO-SWG-BLSHO-BLVB-20250807-013-19874,SWG,LUNCH,1,BLSHO,BLVB,QBXSHO,20250807,ORDER_1390
1,QBXSHO-SWG-BLSHO-BLVB-20250807-014-19875,SWG,LUNCH,1,BLSHO,BLVB,QBXSHO,20250807,ORDER_1390
1,QBXSHO-SWG-BLSHO-BLVB-20250807-015-19876,SWG,LUNCH,1,BLSHO,BLVB,QBXSHO,20250807,ORDER_1390
1,QBXSHO-SWG-BLSHO-BLVB-20250807-016-19877,SWG,LUNCH,1,BLSHO,BLVB,QBXSHO,20250807,ORDER_1390
1,QBXSHO-SWG-BLSHO-BLVB-20250807-017-19878,SWG,LUNCH,1,BLSHO,BLVB,QBXSHO,20250807,ORDER_1390
1,QBXSHO-SWG-BLSHO-BLVB-20250807-018-19879,SWG,LUNCH,1,BLSHO,BLVB,QBXSHO,20250807,ORDER_1390
1,QBXSHO-SWG-BLSHO-BLVB-20250807-019-19880,SWG,LUNCH,1,BLSHO,BLVB,QBXSHO,20250807,ORDER_1390
1,QBXSHO-SWG-BLSHO-BLVB-20250807-020-19881,SWG,LUNCH,1,BLSHO,BLVB,QBXSHO,20250807,ORDER_1390
1,QBXNGM-SWG-BLSHO-BLVB-20250807-021-19882,SWG,LUNCH,1,BLSHO,BLVB,QBXNGM,20250807,ORDER_1391
1,QBXNGM-SWG-BLSHO-BLVB-20250807-022-19883,SWG,LUNCH,1,BLSHO,BLVB,QBXNGM,20250807,ORDER_1391
1,QBXNGM-SWG-BLSHO-BLVB-20250807-023-19884,SWG,LUNCH,1,BLSHO,BLVB,QBXNGM,20250807,ORDER_1391
1,QBXNGM-SWG-BLSHO-BLVB-20250807-024-19885,SWG,LUNCH,1,BLSHO,BLVB,QBXNGM,20250807,ORDER_1391
1,QBXNGM-SWG-BLSHO-BLVB-20250807-025-19886,SWG,LUNCH,1,BLSHO,BLVB,QBXNGM,20250807,ORDER_1391
1,QBXNGM-SWG-BLSHO-BLVB-20250807-026-19887,SWG,LUNCH,1,BLSHO,BLVB,QBXNGM,20250807,ORDER_1391
1,QBXNGM-SWG-BLSHO-BLVB-20250807-027-19888,SWG,LUNCH,1,BLSHO,BLVB,QBXNGM,20250807,ORDER_1391
1,QBXNGM-SWG-BLSHO-BLVB-20250807-028-19889,SWG,LUNCH,1,BLSHO,BLVB,QBXNGM,20250807,ORDER_1391
1,QBXNGM-SWG-BLSHO-BLVB-20250807-029-19890,SWG,LUNCH,1,BLSHO,BLVB,QBXNGM,20250807,ORDER_1391
1,QBXNGM-SWG-BLSHO-BLVB-20250807-030-19891,SWG,LUNCH,1,BLSHO,BLVB,QBXNGM,20250807,ORDER_1391
