orderedBy,uniqueCode,partnerCode,mealTimeCode,orderStatusCd,restaurantCode,partnerFoodCode,qboxRemoteLocation,foodTransactionDate,partnerPurchaseOrderId
1,QBXSHO-SWG-a2bMntRd-SIVM-20250426-001-209,SWG,LUNCH,1,a2bMntRd,SIVM,QBXSHO,20250426,ORDER_88
1,QBXSHO-SWG-a2bMntRd-SIVM-20250426-002-210,SWG,LUNCH,1,a2bMntRd,SIVM,QBXSHO,20250426,ORDER_88
1,QBXSHO-SWG-a2bMntRd-SIVM-20250426-003-211,SWG,LUNCH,1,a2bMntRd,SIVM,QBXSHO,20250426,ORDER_88
1,QBXSHO-SWG-a2bMntRd-SIVM-20250426-004-212,SWG,LUNCH,1,a2bMntRd,SIVM,QBXSHO,20250426,ORDER_88
1,QBXSHO-SWG-a2bMntRd-SIVM-20250426-005-213,SWG,LUNCH,1,a2bMntRd,SIVM,QBXSHO,20250426,ORDER_88
1,QBXSHO-SWG-a2bMntRd-SIVM-20250426-006-214,SWG,LUNCH,1,a2bMntRd,SIVM,QBXSHO,20250426,ORDER_88
1,QBXSHO-SWG-a2bMntRd-SIVM-20250426-007-215,SWG,LUNCH,1,a2bMntRd,SIVM,QBXSHO,20250426,ORDER_88
1,QBXSHO-SWG-a2bMntRd-SIVM-20250426-008-216,SWG,LUNCH,1,a2bMntRd,SIVM,QBXSHO,20250426,ORDER_88
1,QBXSHO-SWG-a2bMntRd-SIVM-20250426-009-217,SWG,LUNCH,1,a2bMntRd,SIVM,QBXSHO,20250426,ORDER_88
1,QBXSHO-SWG-a2bMntRd-SIVM-20250426-010-218,SWG,LUNCH,1,a2bMntRd,SIVM,QBXSHO,20250426,ORDER_88
1,QBXSHO-SWG-a2bMntRd-SMBR-20250426-011-219,SWG,LUNCH,1,a2bMntRd,SMBR,QBXSHO,20250426,ORDER_88
1,QBXSHO-SWG-a2bMntRd-SMBR-20250426-012-220,SWG,LUNCH,1,a2bMntRd,SMBR,QBXSHO,20250426,ORDER_88
1,QBXSHO-SWG-a2bMntRd-SMBR-20250426-013-221,SWG,LUNCH,1,a2bMntRd,SMBR,QBXSHO,20250426,ORDER_88
1,QBXSHO-SWG-a2bMntRd-SMBR-20250426-014-222,SWG,LUNCH,1,a2bMntRd,SMBR,QBXSHO,20250426,ORDER_88
1,QBXSHO-SWG-a2bMntRd-SMBR-20250426-015-223,SWG,LUNCH,1,a2bMntRd,SMBR,QBXSHO,20250426,ORDER_88
1,QBXSHO-SWG-a2bMntRd-SMBR-20250426-016-224,SWG,LUNCH,1,a2bMntRd,SMBR,QBXSHO,20250426,ORDER_88
1,QBXSHO-SWG-a2bMntRd-SMBR-20250426-017-225,SWG,LUNCH,1,a2bMntRd,SMBR,QBXSHO,20250426,ORDER_88
1,QBXSHO-SWG-a2bMntRd-SMBR-20250426-018-226,SWG,LUNCH,1,a2bMntRd,SMBR,QBXSHO,20250426,ORDER_88
1,QBXSHO-SWG-a2bMntRd-SMBR-20250426-019-227,SWG,LUNCH,1,a2bMntRd,SMBR,QBXSHO,20250426,ORDER_88
1,QBXSHO-SWG-a2bMntRd-SMBR-20250426-020-228,SWG,LUNCH,1,a2bMntRd,SMBR,QBXSHO,20250426,ORDER_88
1,QBXSHO-SWG-FAMTHE-FISHCUR-20250426-021-229,SWG,LUNCH,1,FAMTHE,FISHCUR,QBXSHO,20250426,ORDER_89
1,QBXSHO-SWG-FAMTHE-FISHCUR-20250426-022-230,SWG,LUNCH,1,FAMTHE,FISHCUR,QBXSHO,20250426,ORDER_89
1,QBXSHO-SWG-FAMTHE-FISHCUR-20250426-023-231,SWG,LUNCH,1,FAMTHE,FISHCUR,QBXSHO,20250426,ORDER_89
1,QBXSHO-SWG-FAMTHE-FISHCUR-20250426-024-232,SWG,LUNCH,1,FAMTHE,FISHCUR,QBXSHO,20250426,ORDER_89
1,QBXSHO-SWG-FAMTHE-FISHCUR-20250426-025-233,SWG,LUNCH,1,FAMTHE,FISHCUR,QBXSHO,20250426,ORDER_89
1,QBXSHO-SWG-FAMTHE-FISHCUR-20250426-026-234,SWG,LUNCH,1,FAMTHE,FISHCUR,QBXSHO,20250426,ORDER_89
1,QBXSHO-SWG-FAMTHE-FISHCUR-20250426-027-235,SWG,LUNCH,1,FAMTHE,FISHCUR,QBXSHO,20250426,ORDER_89
1,QBXSHO-SWG-FAMTHE-FISHCUR-20250426-028-236,SWG,LUNCH,1,FAMTHE,FISHCUR,QBXSHO,20250426,ORDER_89
1,QBXSHO-SWG-FAMTHE-FISHCUR-20250426-029-237,SWG,LUNCH,1,FAMTHE,FISHCUR,QBXSHO,20250426,ORDER_89
1,QBXSHO-SWG-FAMTHE-FISHCUR-20250426-030-238,SWG,LUNCH,1,FAMTHE,FISHCUR,QBXSHO,20250426,ORDER_89
1,QBXSHO-SWG-FAMTHE-FISHCUR-20250426-031-239,SWG,LUNCH,1,FAMTHE,FISHCUR,QBXSHO,20250426,ORDER_89
1,QBXSHO-SWG-FAMTHE-FISHCUR-20250426-032-240,SWG,LUNCH,1,FAMTHE,FISHCUR,QBXSHO,20250426,ORDER_89
1,QBXSHO-SWG-FAMTHE-FISHCUR-20250426-033-241,SWG,LUNCH,1,FAMTHE,FISHCUR,QBXSHO,20250426,ORDER_89
1,QBXSHO-SWG-FAMTHE-FISHCUR-20250426-034-242,SWG,LUNCH,1,FAMTHE,FISHCUR,QBXSHO,20250426,ORDER_89
1,QBXSHO-SWG-FAMTHE-FISHCUR-20250426-035-243,SWG,LUNCH,1,FAMTHE,FISHCUR,QBXSHO,20250426,ORDER_89
1,QBXSHO-SWG-FAMTHE-FISHCUR-20250426-036-244,SWG,LUNCH,1,FAMTHE,FISHCUR,QBXSHO,20250426,ORDER_89
1,QBXSHO-SWG-FAMTHE-FISHCUR-20250426-037-245,SWG,LUNCH,1,FAMTHE,FISHCUR,QBXSHO,20250426,ORDER_89
1,QBXSHO-SWG-FAMTHE-FISHCUR-20250426-038-246,SWG,LUNCH,1,FAMTHE,FISHCUR,QBXSHO,20250426,ORDER_89
1,QBXSHO-SWG-FAMTHE-FISHCUR-20250426-039-247,SWG,LUNCH,1,FAMTHE,FISHCUR,QBXSHO,20250426,ORDER_89
1,QBXSHO-SWG-FAMTHE-FISHCUR-20250426-040-248,SWG,LUNCH,1,FAMTHE,FISHCUR,QBXSHO,20250426,ORDER_89
1,QBXSHO-SWG-FAMTHE-DALTADAKA-20250426-041-249,SWG,LUNCH,1,FAMTHE,DALTADAKA,QBXSHO,20250426,ORDER_89
1,QBXSHO-SWG-FAMTHE-DALTADAKA-20250426-042-250,SWG,LUNCH,1,FAMTHE,DALTADAKA,QBXSHO,20250426,ORDER_89
1,QBXSHO-SWG-FAMTHE-DALTADAKA-20250426-043-251,SWG,LUNCH,1,FAMTHE,DALTADAKA,QBXSHO,20250426,ORDER_89
1,QBXSHO-SWG-FAMTHE-DALTADAKA-20250426-044-252,SWG,LUNCH,1,FAMTHE,DALTADAKA,QBXSHO,20250426,ORDER_89
1,QBXSHO-SWG-FAMTHE-DALTADAKA-20250426-045-253,SWG,LUNCH,1,FAMTHE,DALTADAKA,QBXSHO,20250426,ORDER_89
