orderedBy,uniqueCode,partnerCode,mealTimeCode,orderStatusCd,restaurantCode,partnerFoodCode,qboxRemoteLocation,foodTransactionDate,partnerPurchaseOrderId
1,QBXSHO-SWG-a2bMntRd-SIVM-20250526-001-544,SWG,LUNCH,1,a2bMntRd,SIVM,QBXSHO,20250526,ORDER_120
1,QBXSHO-SWG-a2bMntRd-SIVM-20250526-002-545,SWG,LUNCH,1,a2bMntRd,SIVM,QBXSHO,20250526,ORDER_120
1,QBXSHO-SWG-a2bMntRd-SIVM-20250526-003-546,SWG,LUNCH,1,a2bMntRd,SIVM,QBXSHO,20250526,ORDER_120
1,QBXSHO-SWG-a2bMntRd-SIVM-20250526-004-547,SWG,LUNCH,1,a2bMntRd,SIVM,QBXSHO,20250526,ORDER_120
1,QBXSHO-SWG-a2bMntRd-SIVM-20250526-005-548,SWG,LUNCH,1,a2bMntRd,SIVM,QBXSHO,20250526,ORDER_120
1,QBXSHO-SWG-a2bMntRd-SIVM-20250526-006-549,SWG,LUNCH,1,a2bMntRd,SIVM,QBXSHO,20250526,ORDER_120
1,QBXSHO-SWG-a2bMntRd-SIVM-20250526-007-550,SWG,LUNCH,1,a2bMntRd,SIVM,QBXSHO,20250526,ORDER_120
1,QBXSHO-SWG-a2bMntRd-SIVM-20250526-008-551,SWG,LUNCH,1,a2bMntRd,SIVM,QBXSHO,20250526,ORDER_120
1,QBXSHO-SWG-a2bMntRd-SIVM-20250526-009-552,SWG,LUNCH,1,a2bMntRd,SIVM,QBXSHO,20250526,ORDER_120
1,QBXSHO-SWG-a2bMntRd-SIVM-20250526-010-553,SWG,LUNCH,1,a2bMntRd,SIVM,QBXSHO,20250526,ORDER_120
1,QBXSHO-SWG-CHBMntRd-CHB-20250526-011-554,SWG,LUNCH,1,CHBMntRd,CHB,QBXSHO,20250526,ORDER_121
1,QBXSHO-SWG-CHBMntRd-CHB-20250526-012-555,SWG,LUNCH,1,CHBMntRd,CHB,QBXSHO,20250526,ORDER_121
1,QBXSHO-SWG-CHBMntRd-CHB-20250526-013-556,SWG,LUNCH,1,CHBMntRd,CHB,QBXSHO,20250526,ORDER_121
1,QBXSHO-SWG-CHBMntRd-CHB-20250526-014-557,SWG,LUNCH,1,CHBMntRd,CHB,QBXSHO,20250526,ORDER_121
