orderedBy,uniqueCode,partnerCode,mealTimeCode,orderStatusCd,restaurantCode,partnerFoodCode,qboxRemoteLocation,foodTransactionDate,partnerPurchaseOrderId
1,QBXSHO-SWG-a2bMntRd-SIVM-20250428-001-293,SWG,LUNCH,1,a2bMntRd,SIVM,QBXSHO,20250428,ORDER_92
1,QBXSHO-SWG-a2bMntRd-SIVM-20250428-002-294,SWG,LUNCH,1,a2bMntRd,SIVM,QBXSHO,20250428,ORDER_92
1,QBXSHO-SWG-a2bMntRd-SIVM-20250428-003-295,SWG,LUNCH,1,a2bMntRd,SIVM,QBXSHO,20250428,ORDER_92
1,QBXSHO-SWG-a2bMntRd-SIVM-20250428-004-296,SWG,LUNCH,1,a2bMntRd,SIVM,QBXSHO,20250428,ORDER_92
1,QBXSHO-SWG-a2bMntRd-SIVM-20250428-005-297,SWG,LUNCH,1,a2bMntRd,SIVM,QBXSHO,20250428,ORDER_92
1,QBXSHO-SWG-a2bMntRd-SIVM-20250428-006-298,SWG,LUNCH,1,a2bMntRd,SIVM,QBXSHO,20250428,ORDER_92
1,QBXSHO-SWG-a2bMntRd-SIVM-20250428-007-299,SWG,LUNCH,1,a2bMntRd,SIVM,QBXSHO,20250428,ORDER_92
1,QBXSHO-SWG-a2bMntRd-SIVM-20250428-008-300,SWG,LUNCH,1,a2bMntRd,SIVM,QBXSHO,20250428,ORDER_92
1,QBXSHO-SWG-a2bMntRd-SIVM-20250428-009-301,SWG,LUNCH,1,a2bMntRd,SIVM,QBXSHO,20250428,ORDER_92
1,QBXSHO-SWG-a2bMntRd-SIVM-20250428-010-302,SWG,LUNCH,1,a2bMntRd,SIVM,QBXSHO,20250428,ORDER_92
1,QBXSHO-SWG-a2bMntRd-SMBR-20250428-011-303,SWG,LUNCH,1,a2bMntRd,SMBR,QBXSHO,20250428,ORDER_92
1,QBXSHO-SWG-a2bMntRd-SMBR-20250428-012-304,SWG,LUNCH,1,a2bMntRd,SMBR,QBXSHO,20250428,ORDER_92
1,QBXSHO-SWG-a2bMntRd-SMBR-20250428-013-305,SWG,LUNCH,1,a2bMntRd,SMBR,QBXSHO,20250428,ORDER_92
1,QBXSHO-SWG-a2bMntRd-SMBR-20250428-014-306,SWG,LUNCH,1,a2bMntRd,SMBR,QBXSHO,20250428,ORDER_92
1,QBXSHO-SWG-a2bMntRd-SMBR-20250428-015-307,SWG,LUNCH,1,a2bMntRd,SMBR,QBXSHO,20250428,ORDER_92
1,QBXSHO-SWG-a2bMntRd-SMBR-20250428-016-308,SWG,LUNCH,1,a2bMntRd,SMBR,QBXSHO,20250428,ORDER_92
1,QBXSHO-SWG-a2bMntRd-SMBR-20250428-017-309,SWG,LUNCH,1,a2bMntRd,SMBR,QBXSHO,20250428,ORDER_92
1,QBXSHO-SWG-a2bMntRd-SMBR-20250428-018-310,SWG,LUNCH,1,a2bMntRd,SMBR,QBXSHO,20250428,ORDER_92
1,QBXSHO-SWG-a2bMntRd-SMBR-20250428-019-311,SWG,LUNCH,1,a2bMntRd,SMBR,QBXSHO,20250428,ORDER_92
1,QBXSHO-SWG-a2bMntRd-SMBR-20250428-020-312,SWG,LUNCH,1,a2bMntRd,SMBR,QBXSHO,20250428,ORDER_92
1,QBXSHO-SWG-ARABSTORY-FISHCSR-20250428-021-313,SWG,LUNCH,1,ARABSTORY,FISHCSR,QBXSHO,20250428,ORDER_93
1,QBXSHO-SWG-ARABSTORY-FISHCSR-20250428-022-314,SWG,LUNCH,1,ARABSTORY,FISHCSR,QBXSHO,20250428,ORDER_93
1,QBXSHO-SWG-ARABSTORY-FISHCSR-20250428-023-315,SWG,LUNCH,1,ARABSTORY,FISHCSR,QBXSHO,20250428,ORDER_93
1,QBXSHO-SWG-ARABSTORY-FISHCSR-20250428-024-316,SWG,LUNCH,1,ARABSTORY,FISHCSR,QBXSHO,20250428,ORDER_93
1,QBXSHO-SWG-ARABSTORY-FISHCSR-20250428-025-317,SWG,LUNCH,1,ARABSTORY,FISHCSR,QBXSHO,20250428,ORDER_93
1,QBXSHO-SWG-ARABSTORY-FISHCSR-20250428-026-318,SWG,LUNCH,1,ARABSTORY,FISHCSR,QBXSHO,20250428,ORDER_93
1,QBXSHO-SWG-ARABSTORY-FISHCSR-20250428-027-319,SWG,LUNCH,1,ARABSTORY,FISHCSR,QBXSHO,20250428,ORDER_93
1,QBXSHO-SWG-ARABSTORY-FISHCSR-20250428-028-320,SWG,LUNCH,1,ARABSTORY,FISHCSR,QBXSHO,20250428,ORDER_93
1,QBXSHO-SWG-ARABSTORY-FISHCSR-20250428-029-321,SWG,LUNCH,1,ARABSTORY,FISHCSR,QBXSHO,20250428,ORDER_93
1,QBXSHO-SWG-ARABSTORY-FISHCSR-20250428-030-322,SWG,LUNCH,1,ARABSTORY,FISHCSR,QBXSHO,20250428,ORDER_93
1,QBXSHO-SWG-ARABSTORY-FISHCSR-20250428-031-323,SWG,LUNCH,1,ARABSTORY,FISHCSR,QBXSHO,20250428,ORDER_93
1,QBXSHO-SWG-ARABSTORY-FISHCSR-20250428-032-324,SWG,LUNCH,1,ARABSTORY,FISHCSR,QBXSHO,20250428,ORDER_93
1,QBXSHO-SWG-ARABSTORY-FISHCSR-20250428-033-325,SWG,LUNCH,1,ARABSTORY,FISHCSR,QBXSHO,20250428,ORDER_93
1,QBXSHO-SWG-ARABSTORY-FISHCSR-20250428-034-326,SWG,LUNCH,1,ARABSTORY,FISHCSR,QBXSHO,20250428,ORDER_93
1,QBXSHO-SWG-ARABSTORY-FISHCSR-20250428-035-327,SWG,LUNCH,1,ARABSTORY,FISHCSR,QBXSHO,20250428,ORDER_93
1,QBXSHO-SWG-ARABSTORY-FISHCSR-20250428-036-328,SWG,LUNCH,1,ARABSTORY,FISHCSR,QBXSHO,20250428,ORDER_93
1,QBXSHO-SWG-ARABSTORY-FISHCSR-20250428-037-329,SWG,LUNCH,1,ARABSTORY,FISHCSR,QBXSHO,20250428,ORDER_93
1,QBXSHO-SWG-ARABSTORY-FISHCSR-20250428-038-330,SWG,LUNCH,1,ARABSTORY,FISHCSR,QBXSHO,20250428,ORDER_93
1,QBXSHO-SWG-ARABSTORY-FISHCSR-20250428-039-331,SWG,LUNCH,1,ARABSTORY,FISHCSR,QBXSHO,20250428,ORDER_93
1,QBXSHO-SWG-ARABSTORY-FISHCSR-20250428-040-332,SWG,LUNCH,1,ARABSTORY,FISHCSR,QBXSHO,20250428,ORDER_93
