orderedBy,uniqueCode,partnerCode,mealTimeCode,orderStatusCd,restaurantCode,partnerFoodCode,qboxRemoteLocation,foodTransactionDate,partnerPurchaseOrderId
1,QBXSH-SWG-SMSHOL-BCGR-20250529-001-634,SWG,LUNCH,1,SMSHOL,BCGR,QBXSH,20250529,ORDER_126
1,QBXSH-SWG-SMSHOL-BCGR-20250529-002-635,SWG,LUNCH,1,SMSHOL,BCGR,QBXSH,20250529,ORDER_126
1,QBXSH-SWG-SMSHOL-BCGR-20250529-003-636,SWG,LUNCH,1,SMSHOL,BCGR,QBXSH,20250529,ORDER_126
1,QBXSH-SWG-SMSHOL-BCGR-20250529-004-637,SWG,LUNCH,1,SMSHOL,BCGR,QBXSH,20250529,ORDER_126
1,QBXSH-SWG-SMSHOL-BCGR-20250529-005-638,SWG,LUNCH,1,SMSHOL,BCGR,QBXSH,20250529,ORDER_126
1,QBXSH-SWG-SMSHOL-BCGR-20250529-006-639,SWG,LUNCH,1,SMSHOL,BCGR,QBXSH,20250529,ORDER_126
1,QBXSH-SWG-SMSHOL-BCGR-20250529-007-640,SWG,LUNCH,1,SMSHOL,BCGR,QBXSH,20250529,ORDER_126
1,QBXSH-SWG-SMSHOL-BCGR-20250529-008-641,SWG,LUNCH,1,SMSHOL,BCGR,QBXSH,20250529,ORDER_126
1,QBXSH-SWG-SMSHOL-BCGR-20250529-009-642,SWG,LUNCH,1,SMSHOL,BCGR,QBXSH,20250529,ORDER_126
1,QBXSH-SWG-SMSHOL-BCGR-20250529-010-643,SWG,LUNCH,1,SMSHOL,BCGR,QBXSH,20250529,ORDER_126
1,QBXSHO-SWG-BLSHO-BLVB-20250529-011-644,SWG,LUNCH,1,BLSHO,BLVB,QBXSHO,20250529,ORDER_127
1,QBXSHO-SWG-BLSHO-BLVB-20250529-012-645,SWG,LUNCH,1,BLSHO,BLVB,QBXSHO,20250529,ORDER_127
1,QBXSHO-SWG-BLSHO-BLVB-20250529-013-646,SWG,LUNCH,1,BLSHO,BLVB,QBXSHO,20250529,ORDER_127
1,QBXSHO-SWG-BLSHO-BLVB-20250529-014-647,SWG,LUNCH,1,BLSHO,BLVB,QBXSHO,20250529,ORDER_127
1,QBXSHO-SWG-BLSHO-BLVB-20250529-015-648,SWG,LUNCH,1,BLSHO,BLVB,QBXSHO,20250529,ORDER_127
1,QBXSHO-SWG-BLSHO-BLVB-20250529-016-649,SWG,LUNCH,1,BLSHO,BLVB,QBXSHO,20250529,ORDER_127
1,QBXSHO-SWG-BLSHO-BLVB-20250529-017-650,SWG,LUNCH,1,BLSHO,BLVB,QBXSHO,20250529,ORDER_127
1,QBXSHO-SWG-BLSHO-BLVB-20250529-018-651,SWG,LUNCH,1,BLSHO,BLVB,QBXSHO,20250529,ORDER_127
1,QBXSHO-SWG-BLSHO-BLVB-20250529-019-652,SWG,LUNCH,1,BLSHO,BLVB,QBXSHO,20250529,ORDER_127
1,QBXSHO-SWG-BLSHO-BLVB-20250529-020-653,SWG,LUNCH,1,BLSHO,BLVB,QBXSHO,20250529,ORDER_127
1,QBXSHO-SWG-BLSHO-BLVB-20250529-021-654,SWG,LUNCH,1,BLSHO,BLVB,QBXSHO,20250529,ORDER_127
1,QBXSHO-SWG-BLSHO-BLVB-20250529-022-655,SWG,LUNCH,1,BLSHO,BLVB,QBXSHO,20250529,ORDER_127
