qboxRemoteLocation,restaurantCode,partnerCode,orderStatusCd,orderedBy,partnerPurchaseOrderId,partnerFoodCode,uniqueCode,mealTimeCode,foodTransactionDate
QBXSHO,a2bMntRd,SWG,1,1,ORDER_4,SIVM,QBXSHO-SWG-a2bMntRd-SIVM-20250228-001,LUNCH,20250228
QBXSHO,a2bMntRd,SWG,1,1,ORDER_4,SIVM,QBXSHO-SWG-a2bMntRd-SIVM-20250228-002,LUNCH,20250228
QBXSHO,a2bMntRd,SWG,1,1,ORDER_4,SIVM,QBXSHO-SWG-a2bMntRd-SIVM-20250228-003,LUNCH,20250228
QBXSHO,a2bMntRd,SWG,1,1,ORDER_4,SIVM,QBXSHO-SWG-a2bMntRd-SIVM-20250228-004,LUNCH,20250228
QBXSHO,a2bMntRd,SWG,1,1,ORDER_4,SIVM,QBXSHO-SWG-a2bMntRd-SIVM-20250228-005,LUNCH,20250228
QBXSHO,a2bMntRd,SWG,1,1,ORDER_4,SIVM,QBXSHO-SWG-a2bMntRd-SIVM-20250228-006,LUNCH,20250228
QBXSHO,a2bMntRd,SWG,1,1,ORDER_4,SIVM,QBXSHO-SWG-a2bMntRd-SIVM-20250228-007,LUNCH,20250228
QBXSHO,a2bMntRd,SWG,1,1,ORDER_4,SIVM,QBXSHO-SWG-a2bMntRd-SIVM-20250228-008,LUNCH,20250228
QBXSHO,a2bMntRd,SWG,1,1,ORDER_4,SIVM,QBXSHO-SWG-a2bMntRd-SIVM-20250228-009,LUNCH,20250228
QBXSHO,a2bMntRd,SWG,1,1,ORDER_4,SIVM,QBXSHO-SWG-a2bMntRd-SIVM-20250228-010,LUNCH,20250228
QBXSHO,a2bMntRd,SWG,1,1,ORDER_4,SIVM,QBXSHO-SWG-a2bMntRd-SIVM-20250228-011,LUNCH,20250228
QBXSHO,a2bMntRd,SWG,1,1,ORDER_4,SIVM,QBXSHO-SWG-a2bMntRd-SIVM-20250228-012,LUNCH,20250228
QBXSHO,a2bMntRd,SWG,1,1,ORDER_4,SIVM,QBXSHO-SWG-a2bMntRd-SIVM-20250228-013,LUNCH,20250228
QBXSHO,a2bMntRd,SWG,1,1,ORDER_4,SIVM,QBXSHO-SWG-a2bMntRd-SIVM-20250228-014,LUNCH,20250228
QBXSHO,a2bMntRd,SWG,1,1,ORDER_4,SIVM,QBXSHO-SWG-a2bMntRd-SIVM-20250228-015,LUNCH,20250228
QBXSHO,a2bMntRd,SWG,1,1,ORDER_4,SIVM,QBXSHO-SWG-a2bMntRd-SIVM-20250228-016,LUNCH,20250228
QBXSHO,a2bMntRd,SWG,1,1,ORDER_4,SIVM,QBXSHO-SWG-a2bMntRd-SIVM-20250228-017,LUNCH,20250228
QBXSHO,a2bMntRd,SWG,1,1,ORDER_4,SIVM,QBXSHO-SWG-a2bMntRd-SIVM-20250228-018,LUNCH,20250228
QBXSHO,a2bMntRd,SWG,1,1,ORDER_4,SIVM,QBXSHO-SWG-a2bMntRd-SIVM-20250228-019,LUNCH,20250228
QBXSHO,a2bMntRd,SWG,1,1,ORDER_4,SIVM,QBXSHO-SWG-a2bMntRd-SIVM-20250228-020,LUNCH,20250228
QBXSHO,a2bMntRd,SWG,1,1,ORDER_4,SMBR,QBXSHO-SWG-a2bMntRd-SMBR-20250228-021,LUNCH,20250228
QBXSHO,a2bMntRd,SWG,1,1,ORDER_4,SMBR,QBXSHO-SWG-a2bMntRd-SMBR-20250228-022,LUNCH,20250228
QBXSHO,a2bMntRd,SWG,1,1,ORDER_4,SMBR,QBXSHO-SWG-a2bMntRd-SMBR-20250228-023,LUNCH,20250228
QBXSHO,a2bMntRd,SWG,1,1,ORDER_4,SMBR,QBXSHO-SWG-a2bMntRd-SMBR-20250228-024,LUNCH,20250228
QBXSHO,a2bMntRd,SWG,1,1,ORDER_4,SMBR,QBXSHO-SWG-a2bMntRd-SMBR-20250228-025,LUNCH,20250228
QBXSHO,a2bMntRd,SWG,1,1,ORDER_4,SMBR,QBXSHO-SWG-a2bMntRd-SMBR-20250228-026,LUNCH,20250228
QBXSHO,a2bMntRd,SWG,1,1,ORDER_4,SMBR,QBXSHO-SWG-a2bMntRd-SMBR-20250228-027,LUNCH,20250228
