orderedBy,uniqueCode,partnerCode,mealTimeCode,orderStatusCd,restaurantCode,partnerFoodCode,qboxRemoteLocation,foodTransactionDate,partnerPurchaseOrderId
1,QBXSHO-SWG-a2bMntRd-SIVM-20250425-001-179,SWG,LUNCH,1,a2bMntRd,SIVM,QBXSHO,20250425,ORDER_85
1,QBXSHO-SWG-a2bMntRd-SIVM-20250425-002-180,SWG,LUNCH,1,a2bMntRd,SIVM,QBXSHO,20250425,ORDER_85
1,QBXSHO-SWG-a2bMntRd-SIVM-20250425-003-181,SWG,LUNCH,1,a2bMntRd,SIVM,QBXSHO,20250425,ORDER_85
1,QBXSHO-SWG-a2bMntRd-SIVM-20250425-004-182,SWG,LUNCH,1,a2bMntRd,SIVM,QBXSHO,20250425,ORDER_85
1,QBXSHO-SWG-a2bMntRd-SIVM-20250425-005-183,SWG,LUNCH,1,a2bMntRd,SIVM,QBXSHO,20250425,ORDER_85
1,QBXSHO-SWG-a2bMntRd-SIVM-20250425-006-184,SWG,LUNCH,1,a2bMntRd,SIVM,QBXSHO,20250425,ORDER_85
1,QBXSHO-SWG-a2bMntRd-SIVM-20250425-007-185,SWG,LUNCH,1,a2bMntRd,SIVM,QBXSHO,20250425,ORDER_85
1,QBXSHO-SWG-a2bMntRd-SIVM-20250425-008-186,SWG,LUNCH,1,a2bMntRd,SIVM,QBXSHO,20250425,ORDER_85
1,QBXSHO-SWG-a2bMntRd-SIVM-20250425-009-187,SWG,LUNCH,1,a2bMntRd,SIVM,QBXSHO,20250425,ORDER_85
1,QBXSHO-SWG-a2bMntRd-SIVM-20250425-010-188,SWG,LUNCH,1,a2bMntRd,SIVM,QBXSHO,20250425,ORDER_85
1,QBXSHO-SWG-a2bMntRd-SMBR-20250425-011-189,SWG,LUNCH,1,a2bMntRd,SMBR,QBXSHO,20250425,ORDER_86
1,QBXSHO-SWG-a2bMntRd-SMBR-20250425-012-190,SWG,LUNCH,1,a2bMntRd,SMBR,QBXSHO,20250425,ORDER_86
1,QBXSHO-SWG-a2bMntRd-SMBR-20250425-013-191,SWG,LUNCH,1,a2bMntRd,SMBR,QBXSHO,20250425,ORDER_86
1,QBXSHO-SWG-a2bMntRd-SMBR-20250425-014-192,SWG,LUNCH,1,a2bMntRd,SMBR,QBXSHO,20250425,ORDER_86
1,QBXSHO-SWG-a2bMntRd-SMBR-20250425-015-193,SWG,LUNCH,1,a2bMntRd,SMBR,QBXSHO,20250425,ORDER_86
1,QBXSHO-SWG-a2bMntRd-SMBR-20250425-016-194,SWG,LUNCH,1,a2bMntRd,SMBR,QBXSHO,20250425,ORDER_86
1,QBXSHO-SWG-a2bMntRd-SMBR-20250425-017-195,SWG,LUNCH,1,a2bMntRd,SMBR,QBXSHO,20250425,ORDER_86
1,QBXSHO-SWG-a2bMntRd-SMBR-20250425-018-196,SWG,LUNCH,1,a2bMntRd,SMBR,QBXSHO,20250425,ORDER_86
1,QBXSHO-SWG-a2bMntRd-SMBR-20250425-019-197,SWG,LUNCH,1,a2bMntRd,SMBR,QBXSHO,20250425,ORDER_86
1,QBXSHO-SWG-a2bMntRd-SMBR-20250425-020-198,SWG,LUNCH,1,a2bMntRd,SMBR,QBXSHO,20250425,ORDER_86
1,QBXSHO-SWG-AR07345-chapathi+Eggcurry-20250425-021-199,SWG,LUNCH,1,AR07345,chapathi+Eggcurry,QBXSHO,20250425,ORDER_87
1,QBXSHO-SWG-AR07345-chapathi+Eggcurry-20250425-022-200,SWG,LUNCH,1,AR07345,chapathi+Eggcurry,QBXSHO,20250425,ORDER_87
1,QBXSHO-SWG-AR07345-chapathi+Eggcurry-20250425-023-201,SWG,LUNCH,1,AR07345,chapathi+Eggcurry,QBXSHO,20250425,ORDER_87
1,QBXSHO-SWG-AR07345-chapathi+Eggcurry-20250425-024-202,SWG,LUNCH,1,AR07345,chapathi+Eggcurry,QBXSHO,20250425,ORDER_87
1,QBXSHO-SWG-AR07345-chapathi+Eggcurry-20250425-025-203,SWG,LUNCH,1,AR07345,chapathi+Eggcurry,QBXSHO,20250425,ORDER_87
1,QBXSHO-SWG-AR07345-chapathi+Eggcurry-20250425-026-204,SWG,LUNCH,1,AR07345,chapathi+Eggcurry,QBXSHO,20250425,ORDER_87
1,QBXSHO-SWG-AR07345-chapathi+Eggcurry-20250425-027-205,SWG,LUNCH,1,AR07345,chapathi+Eggcurry,QBXSHO,20250425,ORDER_87
1,QBXSHO-SWG-AR07345-chapathi+Eggcurry-20250425-028-206,SWG,LUNCH,1,AR07345,chapathi+Eggcurry,QBXSHO,20250425,ORDER_87
1,QBXSHO-SWG-AR07345-chapathi+Eggcurry-20250425-029-207,SWG,LUNCH,1,AR07345,chapathi+Eggcurry,QBXSHO,20250425,ORDER_87
1,QBXSHO-SWG-AR07345-chapathi+Eggcurry-20250425-030-208,SWG,LUNCH,1,AR07345,chapathi+Eggcurry,QBXSHO,20250425,ORDER_87
