orderedBy,uniqueCode,partnerCode,mealTimeCode,orderStatusCd,restaurantCode,partnerFoodCode,qboxRemoteLocation,foodTransactionDate,partnerPurchaseOrderId
1,QBXSHO-SWG-BILLALMR-TNDORI-20250805-001-19862,SWG,LUNCH,1,BILLALMR,TNDORI,QBXSHO,20250805,ORDER_1389
1,QBXSHO-SWG-BILLALMR-TNDORI-20250805-002-19863,SWG,LUNCH,1,BILLALMR,TNDORI,QBXSHO,20250805,ORDER_1389
1,QBXSHO-SWG-BILLALMR-TNDORI-20250805-003-19864,SWG,LUNCH,1,BILLALMR,TNDORI,QBXSHO,20250805,ORDER_1389
1,QBXSHO-SWG-BILLALMR-TNDORI-20250805-004-19865,SWG,LUNCH,1,BILLALMR,TNDORI,QBXSHO,20250805,ORDER_1389
1,QBXSHO-SWG-BILLALMR-TNDORI-20250805-005-19866,SWG,LUNCH,1,BILLALMR,TNDORI,QBXSHO,20250805,ORDER_1389
1,QBXSHO-SWG-BILLALMR-TNDORI-20250805-006-19867,SWG,LUNCH,1,BILLALMR,TNDORI,QBXSHO,20250805,ORDER_1389
1,QBXSHO-SWG-BILLALMR-TNDORI-20250805-007-19868,SWG,LUNCH,1,BILLALMR,TNDORI,QBXSHO,20250805,ORDER_1389
1,QBXSHO-SWG-BILLALMR-TNDORI-20250805-008-19869,SWG,LUNCH,1,BILLALMR,TNDORI,QBXSHO,20250805,ORDER_1389
1,QBXSHO-SWG-BILLALMR-TNDORI-20250805-009-19870,SWG,LUNCH,1,BILLALMR,TNDORI,QBXSHO,20250805,ORDER_1389
1,QBXSHO-SWG-BILLALMR-TNDORI-20250805-010-19871,SWG,LUNCH,1,BILLALMR,TNDORI,QBXSHO,20250805,ORDER_1389
