orderedBy,uniqueCode,partnerCode,mealTimeCode,orderStatusCd,restaurantCode,partnerFoodCode,qboxRemoteLocation,foodTransactionDate,partnerPurchaseOrderId
1,QBXNGM-SWG-a2bMntRd-SIVM-20250619-001-17953,SWG,LUNCH,1,a2bMntRd,SIVM,QBXNGM,20250619,ORDER_1118
1,QBXNGM-SWG-a2bMntRd-SIVM-20250619-002-17954,SWG,LUNCH,1,a2bMntRd,SIVM,QBXNGM,20250619,ORDER_1118
1,QBXNGM-SWG-a2bMntRd-SIVM-20250619-003-17955,SWG,LUNCH,1,a2bMntRd,SIVM,QBXNGM,20250619,ORDER_1118
1,QBXNGM-SWG-a2bMntRd-SIVM-20250619-004-17956,SWG,LUNCH,1,a2bMntRd,SIVM,QBXNGM,20250619,ORDER_1118
1,QBXNGM-SWG-a2bMntRd-SIVM-20250619-005-17957,SWG,LUNCH,1,a2bMntRd,SIVM,QBXNGM,20250619,ORDER_1118
1,QBXNGM-SWG-a2bMntRd-SIVM-20250619-006-17958,SWG,LUNCH,1,a2bMntRd,SIVM,QBXNGM,20250619,ORDER_1118
1,QBXNGM-SWG-a2bMntRd-SIVM-20250619-007-17959,SWG,LUNCH,1,a2bMntRd,SIVM,QBXNGM,20250619,ORDER_1118
1,QBXNGM-SWG-a2bMntRd-SIVM-20250619-008-17960,SWG,LUNCH,1,a2bMntRd,SIVM,QBXNGM,20250619,ORDER_1118
1,QBXNGM-SWG-a2bMntRd-SIVM-20250619-009-17961,SWG,LUNCH,1,a2bMntRd,SIVM,QBXNGM,20250619,ORDER_1118
1,QBXNGM-SWG-a2bMntRd-SIVM-20250619-010-17962,SWG,LUNCH,1,a2bMntRd,SIVM,QBXNGM,20250619,ORDER_1118
1,QBXNGM-SWG-SMSHOL-BCGR-20250619-011-17963,SWG,LUNCH,1,SMSHOL,BCGR,QBXNGM,20250619,ORDER_1119
1,QBXNGM-SWG-SMSHOL-BCGR-20250619-012-17964,SWG,LUNCH,1,SMSHOL,BCGR,QBXNGM,20250619,ORDER_1119
1,QBXNGM-SWG-SMSHOL-BCGR-20250619-013-17965,SWG,LUNCH,1,SMSHOL,BCGR,QBXNGM,20250619,ORDER_1119
1,QBXNGM-SWG-SMSHOL-BCGR-20250619-014-17966,SWG,LUNCH,1,SMSHOL,BCGR,QBXNGM,20250619,ORDER_1119
1,QBXNGM-SWG-SMSHOL-BCGR-20250619-015-17967,SWG,LUNCH,1,SMSHOL,BCGR,QBXNGM,20250619,ORDER_1119
1,QBXNGM-SWG-SMSHOL-BCGR-20250619-016-17968,SWG,LUNCH,1,SMSHOL,BCGR,QBXNGM,20250619,ORDER_1119
1,QBXNGM-SWG-SMSHOL-BCGR-20250619-017-17969,SWG,LUNCH,1,SMSHOL,BCGR,QBXNGM,20250619,ORDER_1119
