orderedBy,uniqueCode,partnerCode,mealTimeCode,orderStatusCd,restaurantCode,partnerFoodCode,qboxRemoteLocation,foodTransactionDate,partnerPurchaseOrderId
1,QBXNGM-SWG-a2bMntRd-SIVM-20250716-001-19464,SWG,LUNCH,1,a2bMntRd,SIVM,QBXNGM,20250716,ORDER_1339
1,QBXNGM-SWG-a2bMntRd-SIVM-20250716-002-19465,SWG,LUNCH,1,a2bMntRd,SIVM,QBXNGM,20250716,ORDER_1339
1,QBXNGM-SWG-a2bMntRd-SIVM-20250716-003-19466,SWG,LUNCH,1,a2bMntRd,SIVM,QBXNGM,20250716,ORDER_1339
1,QBXNGM-SWG-a2bMntRd-SIVM-20250716-004-19467,SWG,LUNCH,1,a2bMntRd,SIVM,QBXNGM,20250716,ORDER_1339
1,QBXNGM-SWG-a2bMntRd-SIVM-20250716-005-19468,SWG,LUNCH,1,a2bMntRd,SIVM,QBXNGM,20250716,ORDER_1339
1,QBXNGM-SWG-a2bMntRd-SIVM-20250716-006-19469,SWG,LUNCH,1,a2bMntRd,SIVM,QBXNGM,20250716,ORDER_1339
1,QBXNGM-SWG-a2bMntRd-SIVM-20250716-007-19470,SWG,LUNCH,1,a2bMntRd,SIVM,QBXNGM,20250716,ORDER_1339
1,QBXNGM-SWG-a2bMntRd-SIVM-20250716-008-19471,SWG,LUNCH,1,a2bMntRd,SIVM,QBXNGM,20250716,ORDER_1339
1,QBXNGM-SWG-a2bMntRd-SIVM-20250716-009-19472,SWG,LUNCH,1,a2bMntRd,SIVM,QBXNGM,20250716,ORDER_1339
1,QBXNGM-SWG-a2bMntRd-SIVM-20250716-010-19473,SWG,LUNCH,1,a2bMntRd,SIVM,QBXNGM,20250716,ORDER_1339
1,QBXNGM-SWG-a2bMntRd-SMBR-20250716-011-19474,SWG,LUNCH,1,a2bMntRd,SMBR,QBXNGM,20250716,ORDER_1340
1,QBXNGM-SWG-a2bMntRd-SMBR-20250716-012-19475,SWG,LUNCH,1,a2bMntRd,SMBR,QBXNGM,20250716,ORDER_1340
1,QBXNGM-SWG-a2bMntRd-SMBR-20250716-013-19476,SWG,LUNCH,1,a2bMntRd,SMBR,QBXNGM,20250716,ORDER_1340
1,QBXNGM-SWG-a2bMntRd-SMBR-20250716-014-19477,SWG,LUNCH,1,a2bMntRd,SMBR,QBXNGM,20250716,ORDER_1340
1,QBXNGM-SWG-a2bMntRd-SMBR-20250716-015-19478,SWG,LUNCH,1,a2bMntRd,SMBR,QBXNGM,20250716,ORDER_1340
1,QBXNGM-SWG-a2bMntRd-SMBR-20250716-016-19479,SWG,LUNCH,1,a2bMntRd,SMBR,QBXNGM,20250716,ORDER_1340
1,QBXNGM-SWG-a2bMntRd-SMBR-20250716-017-19480,SWG,LUNCH,1,a2bMntRd,SMBR,QBXNGM,20250716,ORDER_1340
1,QBXNGM-SWG-a2bMntRd-SMBR-20250716-018-19481,SWG,LUNCH,1,a2bMntRd,SMBR,QBXNGM,20250716,ORDER_1340
1,QBXNGM-SWG-a2bMntRd-SMBR-20250716-019-19482,SWG,LUNCH,1,a2bMntRd,SMBR,QBXNGM,20250716,ORDER_1340
1,QBXNGM-SWG-a2bMntRd-SMBR-20250716-020-19483,SWG,LUNCH,1,a2bMntRd,SMBR,QBXNGM,20250716,ORDER_1340
1,QBXNGM-SWG-CHBMntRd-CHB-20250716-021-19484,SWG,LUNCH,1,CHBMntRd,CHB,QBXNGM,20250716,ORDER_1341
1,QBXNGM-SWG-CHBMntRd-CHB-20250716-022-19485,SWG,LUNCH,1,CHBMntRd,CHB,QBXNGM,20250716,ORDER_1341
1,QBXNGM-SWG-CHBMntRd-CHB-20250716-023-19486,SWG,LUNCH,1,CHBMntRd,CHB,QBXNGM,20250716,ORDER_1341
1,QBXNGM-SWG-CHBMntRd-CHB-20250716-024-19487,SWG,LUNCH,1,CHBMntRd,CHB,QBXNGM,20250716,ORDER_1341
1,QBXNGM-SWG-CHBMntRd-CHB-20250716-025-19488,SWG,LUNCH,1,CHBMntRd,CHB,QBXNGM,20250716,ORDER_1341
1,QBXNGM-SWG-CHBMntRd-CHB-20250716-026-19489,SWG,LUNCH,1,CHBMntRd,CHB,QBXNGM,20250716,ORDER_1341
1,QBXNGM-SWG-CHBMntRd-CHB-20250716-027-19490,SWG,LUNCH,1,CHBMntRd,CHB,QBXNGM,20250716,ORDER_1341
1,QBXNGM-SWG-CHBMntRd-CHB-20250716-028-19491,SWG,LUNCH,1,CHBMntRd,CHB,QBXNGM,20250716,ORDER_1341
1,QBXNGM-SWG-CHBMntRd-CHB-20250716-029-19492,SWG,LUNCH,1,CHBMntRd,CHB,QBXNGM,20250716,ORDER_1341
1,QBXNGM-SWG-CHBMntRd-CHB-20250716-030-19493,SWG,LUNCH,1,CHBMntRd,CHB,QBXNGM,20250716,ORDER_1341
1,QBXNGM-SWG-ARABSTORY-FISHCSR-20250716-031-19494,SWG,LUNCH,1,ARABSTORY,FISHCSR,QBXNGM,20250716,ORDER_1342
1,QBXNGM-SWG-ARABSTORY-FISHCSR-20250716-032-19495,SWG,LUNCH,1,ARABSTORY,FISHCSR,QBXNGM,20250716,ORDER_1342
1,QBXNGM-SWG-ARABSTORY-FISHCSR-20250716-033-19496,SWG,LUNCH,1,ARABSTORY,FISHCSR,QBXNGM,20250716,ORDER_1342
1,QBXNGM-SWG-ARABSTORY-FISHCSR-20250716-034-19497,SWG,LUNCH,1,ARABSTORY,FISHCSR,QBXNGM,20250716,ORDER_1342
1,QBXNGM-SWG-ARABSTORY-FISHCSR-20250716-035-19498,SWG,LUNCH,1,ARABSTORY,FISHCSR,QBXNGM,20250716,ORDER_1342
1,QBXNGM-SWG-ARABSTORY-FISHCSR-20250716-036-19499,SWG,LUNCH,1,ARABSTORY,FISHCSR,QBXNGM,20250716,ORDER_1342
1,QBXNGM-SWG-ARABSTORY-FISHCSR-20250716-037-19500,SWG,LUNCH,1,ARABSTORY,FISHCSR,QBXNGM,20250716,ORDER_1342
1,QBXNGM-SWG-ARABSTORY-FISHCSR-20250716-038-19501,SWG,LUNCH,1,ARABSTORY,FISHCSR,QBXNGM,20250716,ORDER_1342
1,QBXNGM-SWG-ARABSTORY-FISHCSR-20250716-039-19502,SWG,LUNCH,1,ARABSTORY,FISHCSR,QBXNGM,20250716,ORDER_1342
1,QBXNGM-SWG-ARABSTORY-FISHCSR-20250716-040-19503,SWG,LUNCH,1,ARABSTORY,FISHCSR,QBXNGM,20250716,ORDER_1342
