orderedBy,uniqueCode,partnerCode,mealTimeCode,orderStatusCd,restaurantCode,partnerFoodCode,qboxRemoteLocation,foodTransactionDate,partnerPurchaseOrderId
1,QBXNGM-SWG-a2bMntRd-SMBR-20250728-001-19619,SWG,LUNCH,1,a2bMntRd,SMBR,QBXNGM,20250728,ORDER_1356
1,QBXNGM-SWG-a2bMntRd-SMBR-20250728-002-19620,SWG,LUNCH,1,a2bMntRd,SMBR,QBXNGM,20250728,ORDER_1356
1,QBXNGM-SWG-a2bMntRd-SMBR-20250728-003-19621,SWG,LUNCH,1,a2bMntRd,SMBR,QBXNGM,20250728,ORDER_1356
1,QBXNGM-SWG-a2bMntRd-SMBR-20250728-004-19622,SWG,LUNCH,1,a2bMntRd,SMBR,QBXNGM,20250728,ORDER_1356
1,QBXNGM-SWG-a2bMntRd-SMBR-20250728-005-19623,SWG,LUNCH,1,a2bMntRd,SMBR,QBXNGM,20250728,ORDER_1356
1,QBXNGM-SWG-a2bMntRd-SMBR-20250728-006-19624,SWG,LUNCH,1,a2bMntRd,SMBR,QBXNGM,20250728,ORDER_1356
1,QBXNGM-SWG-a2bMntRd-SMBR-20250728-007-19625,SWG,LUNCH,1,a2bMntRd,SMBR,QBXNGM,20250728,ORDER_1356
1,QBXNGM-SWG-a2bMntRd-SMBR-20250728-008-19626,SWG,LUNCH,1,a2bMntRd,SMBR,QBXNGM,20250728,ORDER_1356
1,QBXNGM-SWG-a2bMntRd-SMBR-20250728-009-19627,SWG,LUNCH,1,a2bMntRd,SMBR,QBXNGM,20250728,ORDER_1356
1,QBXNGM-SWG-a2bMntRd-SMBR-20250728-010-19628,SWG,LUNCH,1,a2bMntRd,SMBR,QBXNGM,20250728,ORDER_1356
1,QBXNGM-SWG-a2bMntRd-Pongal-20250728-011-19629,SWG,LUNCH,1,a2bMntRd,Pongal,QBXNGM,20250728,ORDER_1357
1,QBXNGM-SWG-a2bMntRd-Pongal-20250728-012-19630,SWG,LUNCH,1,a2bMntRd,Pongal,QBXNGM,20250728,ORDER_1357
1,QBXNGM-SWG-a2bMntRd-Pongal-20250728-013-19631,SWG,LUNCH,1,a2bMntRd,Pongal,QBXNGM,20250728,ORDER_1357
1,QBXNGM-SWG-a2bMntRd-Pongal-20250728-014-19632,SWG,LUNCH,1,a2bMntRd,Pongal,QBXNGM,20250728,ORDER_1357
1,QBXNGM-SWG-a2bMntRd-Pongal-20250728-015-19633,SWG,LUNCH,1,a2bMntRd,Pongal,QBXNGM,20250728,ORDER_1357
1,QBXNGM-SWG-a2bMntRd-Pongal-20250728-016-19634,SWG,LUNCH,1,a2bMntRd,Pongal,QBXNGM,20250728,ORDER_1357
1,QBXNGM-SWG-a2bMntRd-Pongal-20250728-017-19635,SWG,LUNCH,1,a2bMntRd,Pongal,QBXNGM,20250728,ORDER_1357
1,QBXNGM-SWG-a2bMntRd-Pongal-20250728-018-19636,SWG,LUNCH,1,a2bMntRd,Pongal,QBXNGM,20250728,ORDER_1357
1,QBXNGM-SWG-a2bMntRd-Pongal-20250728-019-19637,SWG,LUNCH,1,a2bMntRd,Pongal,QBXNGM,20250728,ORDER_1357
1,QBXNGM-SWG-a2bMntRd-Pongal-20250728-020-19638,SWG,LUNCH,1,a2bMntRd,Pongal,QBXNGM,20250728,ORDER_1357
1,QBXNGM-SWG-a2bMntRd-Pongal-20250728-021-19639,SWG,LUNCH,1,a2bMntRd,Pongal,QBXNGM,20250728,ORDER_1357
1,QBXNGM-SWG-a2bMntRd-Pongal-20250728-022-19640,SWG,LUNCH,1,a2bMntRd,Pongal,QBXNGM,20250728,ORDER_1357
1,QBXNGM-SWG-a2bMntRd-Pongal-20250728-023-19641,SWG,LUNCH,1,a2bMntRd,Pongal,QBXNGM,20250728,ORDER_1357
1,QBXNGM-SWG-a2bMntRd-Pongal-20250728-024-19642,SWG,LUNCH,1,a2bMntRd,Pongal,QBXNGM,20250728,ORDER_1357
1,QBXNGM-SWG-a2bMntRd-Pongal-20250728-025-19643,SWG,LUNCH,1,a2bMntRd,Pongal,QBXNGM,20250728,ORDER_1357
1,QBXNGM-SWG-a2bMntRd-Pongal-20250728-026-19644,SWG,LUNCH,1,a2bMntRd,Pongal,QBXNGM,20250728,ORDER_1357
1,QBXNGM-SWG-a2bMntRd-Pongal-20250728-027-19645,SWG,LUNCH,1,a2bMntRd,Pongal,QBXNGM,20250728,ORDER_1357
1,QBXNGM-SWG-a2bMntRd-Pongal-20250728-028-19646,SWG,LUNCH,1,a2bMntRd,Pongal,QBXNGM,20250728,ORDER_1357
1,QBXNGM-SWG-a2bMntRd-Pongal-20250728-029-19647,SWG,LUNCH,1,a2bMntRd,Pongal,QBXNGM,20250728,ORDER_1357
1,QBXNGM-SWG-a2bMntRd-Pongal-20250728-030-19648,SWG,LUNCH,1,a2bMntRd,Pongal,QBXNGM,20250728,ORDER_1357
