qboxRemoteLocation,restaurantCode,partnerCode,orderStatusCd,orderedBy,partnerPurchaseOrderId,partnerFoodCode,uniqueCode,mealTimeCode,foodTransactionDate
QBXSHO,a2bMntRd,SWG,1,1,ORDER_40,SIVM,QBXSHO-SWG-a2bMntRd-SIVM-20250203-001,LUNCH,20250203
QBXSHO,a2bMntRd,SWG,1,1,ORDER_40,SIVM,QBXSHO-SWG-a2bMntRd-SIVM-20250203-002,LUNCH,20250203
QBXSHO,a2bMntRd,SWG,1,1,ORDER_40,SIVM,QBXSHO-SWG-a2bMntRd-SIVM-20250203-003,LUNCH,20250203
QBXSHO,a2bMntRd,SWG,1,1,ORDER_40,SIVM,QBXSHO-SWG-a2bMntRd-SIVM-20250203-004,LUNCH,20250203
QBXSHO,a2bMntRd,SWG,1,1,ORDER_40,SIVM,QBXSHO-SWG-a2bMntRd-SIVM-20250203-005,LUNCH,20250203
QBXSHO,a2bMntRd,SWG,1,1,ORDER_40,SIVM,QBXSHO-SWG-a2bMntRd-SIVM-20250203-006,LUNCH,20250203
QBXSHO,a2bMntRd,SWG,1,1,ORDER_40,SIVM,QBXSHO-SWG-a2bMntRd-SIVM-20250203-007,LUNCH,20250203
QBXSHO,a2bMntRd,SWG,1,1,ORDER_40,SIVM,QBXSHO-SWG-a2bMntRd-SIVM-20250203-008,LUNCH,20250203
QBXSHO,a2bMntRd,SWG,1,1,ORDER_40,SIVM,QBXSHO-SWG-a2bMntRd-SIVM-20250203-009,LUNCH,20250203
QBXSHO,a2bMntRd,SWG,1,1,ORDER_40,SIVM,QBXSHO-SWG-a2bMntRd-SIVM-20250203-010,LUNCH,20250203
QBXSHO,a2bMntRd,SWG,1,1,ORDER_40,SMBR,QBXSHO-SWG-a2bMntRd-SMBR-20250203-011,LUNCH,20250203
QBXSHO,a2bMntRd,SWG,1,1,ORDER_40,SMBR,QBXSHO-SWG-a2bMntRd-SMBR-20250203-012,LUNCH,20250203
QBXSHO,a2bMntRd,SWG,1,1,ORDER_40,SMBR,QBXSHO-SWG-a2bMntRd-SMBR-20250203-013,LUNCH,20250203
QBXSHO,a2bMntRd,SWG,1,1,ORDER_40,SMBR,QBXSHO-SWG-a2bMntRd-SMBR-20250203-014,LUNCH,20250203
QBXSHO,a2bMntRd,SWG,1,1,ORDER_40,SMBR,QBXSHO-SWG-a2bMntRd-SMBR-20250203-015,LUNCH,20250203
QBXSHO,a2bMntRd,SWG,1,1,ORDER_40,SMBR,QBXSHO-SWG-a2bMntRd-SMBR-20250203-016,LUNCH,20250203
QBXSHO,a2bMntRd,SWG,1,1,ORDER_40,SMBR,QBXSHO-SWG-a2bMntRd-SMBR-20250203-017,LUNCH,20250203
QBXSHO,a2bMntRd,SWG,1,1,ORDER_40,SMBR,QBXSHO-SWG-a2bMntRd-SMBR-20250203-018,LUNCH,20250203
QBXSHO,a2bMntRd,SWG,1,1,ORDER_40,SMBR,QBXSHO-SWG-a2bMntRd-SMBR-20250203-019,LUNCH,20250203
QBXSHO,a2bMntRd,SWG,1,1,ORDER_40,SMBR,QBXSHO-SWG-a2bMntRd-SMBR-20250203-020,LUNCH,20250203
