orderedBy,uniqueCode,partnerCode,mealTimeCode,orderStatusCd,restaurantCode,partnerFoodCode,qboxRemoteLocation,foodTransactionDate,partnerPurchaseOrderId
1,QBXNGM-SWG-a2bMntRd-SIVM-20250513-001-333,SWG,LUNCH,1,a2bMntRd,SIVM,QBXNGM,20250513,ORDER_94
1,QBXNGM-SWG-a2bMntRd-SIVM-20250513-002-334,SWG,LUNCH,1,a2bMntRd,SIVM,QBXNGM,20250513,ORDER_94
1,QBXNGM-SWG-a2bMntRd-SIVM-20250513-003-335,SWG,LUNCH,1,a2bMntRd,SIVM,QBXNGM,20250513,ORDER_94
1,QBXNGM-SWG-a2bMntRd-SIVM-20250513-004-336,SWG,LUNCH,1,a2bMntRd,SIVM,QBXNGM,20250513,ORDER_94
1,QBXNGM-SWG-a2bMntRd-SIVM-20250513-005-337,SWG,LUNCH,1,a2bMntRd,SIVM,QBXNGM,20250513,ORDER_94
1,QBXNGM-SWG-a2bMntRd-SIVM-20250513-006-338,SWG,LUNCH,1,a2bMntRd,SIVM,QBXNGM,20250513,ORDER_94
1,QBXNGM-SWG-a2bMntRd-SIVM-20250513-007-339,SWG,LUNCH,1,a2bMntRd,SIVM,QBXNGM,20250513,ORDER_94
1,QBXNGM-SWG-a2bMntRd-SIVM-20250513-008-340,SWG,LUNCH,1,a2bMntRd,SIVM,QBXNGM,20250513,ORDER_94
1,QBXNGM-SWG-a2bMntRd-SIVM-20250513-009-341,SWG,LUNCH,1,a2bMntRd,SIVM,QBXNGM,20250513,ORDER_94
1,QBXNGM-SWG-a2bMntRd-SIVM-20250513-010-342,SWG,LUNCH,1,a2bMntRd,SIVM,QBXNGM,20250513,ORDER_94
1,QBXNGM-SWG-CHBMntRd-CHB-20250513-011-343,SWG,LUNCH,1,CHBMntRd,CHB,QBXNGM,20250513,ORDER_95
1,QBXNGM-SWG-CHBMntRd-CHB-20250513-012-344,SWG,LUNCH,1,CHBMntRd,CHB,QBXNGM,20250513,ORDER_95
