orderedBy,uniqueCode,partnerCode,mealTimeCode,orderStatusCd,restaurantCode,partnerFoodCode,qboxRemoteLocation,foodTransactionDate,partnerPurchaseOrderId
1,QBXSHO-SWG-LUNCHBOX-LBRC-20250728-001-19649,SWG,LUNCH,1,LUNCHBOX,LBRC,QBXSHO,20250728,ORDER_1358
1,QBXSHO-SWG-LUNCHBOX-LBRC-20250728-002-19650,SWG,LUNCH,1,LUNCHBOX,LBRC,QBXSHO,20250728,ORDER_1358
1,QBXSHO-SWG-LUNCHBOX-LBRC-20250728-003-19651,SWG,LUNCH,1,LUNCHBOX,LBRC,QBXSHO,20250728,ORDER_1358
1,QBXSHO-SWG-LUNCHBOX-LBRC-20250728-004-19652,SWG,LUNCH,1,LUNCHBOX,LBRC,QBXSHO,20250728,ORDER_1358
1,QBXSHO-SWG-LUNCHBOX-LBRC-20250728-005-19653,SWG,LUNCH,1,LUNCHBOX,LBRC,QBXSHO,20250728,ORDER_1358
1,QBXSHO-SWG-LUNCHBOX-LBRC-20250728-006-19654,SWG,LUNCH,1,LUNCHBOX,LBRC,QBXSHO,20250728,ORDER_1358
1,QBXSHO-SWG-LUNCHBOX-LBRC-20250728-007-19655,SWG,LUNCH,1,LUNCHBOX,LBRC,QBXSHO,20250728,ORDER_1358
1,QBXSHO-SWG-LUNCHBOX-LBRC-20250728-008-19656,SWG,LUNCH,1,LUNCHBOX,LBRC,QBXSHO,20250728,ORDER_1358
1,QBXSHO-SWG-LUNCHBOX-LBRC-20250728-009-19657,SWG,LUNCH,1,LUNCHBOX,LBRC,QBXSHO,20250728,ORDER_1358
1,QBXSHO-SWG-LUNCHBOX-LBRC-20250728-010-19658,SWG,LUNCH,1,LUNCHBOX,LBRC,QBXSHO,20250728,ORDER_1358
1,QBXSHO-SWG-SEASHELL-SSCCC-20250728-011-19659,SWG,LUNCH,1,SEASHELL,SSCCC,QBXSHO,20250728,ORDER_1359
1,QBXSHO-SWG-SEASHELL-SSCCC-20250728-012-19660,SWG,LUNCH,1,SEASHELL,SSCCC,QBXSHO,20250728,ORDER_1359
1,QBXSHO-SWG-SEASHELL-SSCCC-20250728-013-19661,SWG,LUNCH,1,SEASHELL,SSCCC,QBXSHO,20250728,ORDER_1359
1,QBXSHO-SWG-SEASHELL-SSCCC-20250728-014-19662,SWG,LUNCH,1,SEASHELL,SSCCC,QBXSHO,20250728,ORDER_1359
1,QBXSHO-SWG-SEASHELL-SSCCC-20250728-015-19663,SWG,LUNCH,1,SEASHELL,SSCCC,QBXSHO,20250728,ORDER_1359
1,QBXSHO-SWG-SEASHELL-SSCCC-20250728-016-19664,SWG,LUNCH,1,SEASHELL,SSCCC,QBXSHO,20250728,ORDER_1359
1,QBXSHO-SWG-SEASHELL-SSCCC-20250728-017-19665,SWG,LUNCH,1,SEASHELL,SSCCC,QBXSHO,20250728,ORDER_1359
1,QBXSHO-SWG-SEASHELL-SSCCC-20250728-018-19666,SWG,LUNCH,1,SEASHELL,SSCCC,QBXSHO,20250728,ORDER_1359
1,QBXSHO-SWG-SEASHELL-SSCCC-20250728-019-19667,SWG,LUNCH,1,SEASHELL,SSCCC,QBXSHO,20250728,ORDER_1359
1,QBXSHO-SWG-SEASHELL-SSCCC-20250728-020-19668,SWG,LUNCH,1,SEASHELL,SSCCC,QBXSHO,20250728,ORDER_1359
1,QBXSHO-SWG-SEASHELL-SSCCC-20250728-021-19669,SWG,LUNCH,1,SEASHELL,SSCCC,QBXSHO,20250728,ORDER_1359
1,QBXSHO-SWG-SEASHELL-SSCCC-20250728-022-19670,SWG,LUNCH,1,SEASHELL,SSCCC,QBXSHO,20250728,ORDER_1359
1,QBXSHO-SWG-SEASHELL-SSCCC-20250728-023-19671,SWG,LUNCH,1,SEASHELL,SSCCC,QBXSHO,20250728,ORDER_1359
1,QBXSHO-SWG-SEASHELL-SSCCC-20250728-024-19672,SWG,LUNCH,1,SEASHELL,SSCCC,QBXSHO,20250728,ORDER_1359
1,QBXSHO-SWG-SEASHELL-SSCCC-20250728-025-19673,SWG,LUNCH,1,SEASHELL,SSCCC,QBXSHO,20250728,ORDER_1359
1,QBXSHO-SWG-SEASHELL-SSCCC-20250728-026-19674,SWG,LUNCH,1,SEASHELL,SSCCC,QBXSHO,20250728,ORDER_1359
1,QBXSHO-SWG-SEASHELL-SSCCC-20250728-027-19675,SWG,LUNCH,1,SEASHELL,SSCCC,QBXSHO,20250728,ORDER_1359
1,QBXSHO-SWG-SEASHELL-SSCCC-20250728-028-19676,SWG,LUNCH,1,SEASHELL,SSCCC,QBXSHO,20250728,ORDER_1359
1,QBXSHO-SWG-SEASHELL-SSCCC-20250728-029-19677,SWG,LUNCH,1,SEASHELL,SSCCC,QBXSHO,20250728,ORDER_1359
1,QBXSHO-SWG-SEASHELL-SSCCC-20250728-030-19678,SWG,LUNCH,1,SEASHELL,SSCCC,QBXSHO,20250728,ORDER_1359
