qboxRemoteLocation,restaurantCode,partnerCode,orderStatusCd,orderedBy,partnerPurchaseOrderId,partnerFoodCode,uniqueCode,mealTimeCode,foodTransactionDate
QBXNAV,a2bMntRd,SWG,1,1,SWIGGY_3561711,SIVM,1MAA-SWG-A2B-SIVM-202405105-251-1,LUNCH,20250110
QBXNAV,a2bMntRd,SWG,1,1,SWIGGY_3561711,SIVM,1MAA-SWG-A2B-SIVM-202405105-251-2,LUNCH,20250110
QBXNAV,a2bMntRd,SWG,1,1,SWIGGY_3561711,SIVM,1MAA-SWG-A2B-SIVM-202405105-251-3,LUNCH,20250110
QBXNAV,a2bMntRd,SWG,1,1,SWIGGY_3561711,SIVM,1MAA-SWG-A2B-SIVM-202405105-251-4,LUNCH,20250110
QBXNAV,a2bMntRd,SWG,1,1,SWIGGY_3561711,SIVM,1MAA-SWG-A2B-SIVM-202405105-251-5,LUNCH,20250110
QBXNAV,a2bMntRd,SWG,1,1,SWIGGY_3561711,SIVM,1MAA-SWG-A2B-SIVM-202405105-251-6,LUNCH,20250110
QBXNAV,a2bMntRd,SWG,1,1,SWIGGY_3561711,SIVM,1MAA-SWG-A2B-SIVM-202405105-251-7,LUNCH,20250110
QBXNAV,a2bMntRd,SWG,1,1,SWIGGY_3561711,SMBR,1MAA-SWG-A2B-SMBR-202405105-251-8,LUNCH,20250110
QBXNAV,a2bMntRd,SWG,1,1,SWIGGY_3561711,SMBR,1MAA-SWG-A2B-SMBR-202405105-251-9,LUNCH,20250110
QBXNAV,a2bMntRd,SWG,1,1,SWIGGY_3561711,SMBR,1MAA-SWG-A2B-SMBR-202405105-251-10,LUNCH,20250110
QBXNAV,a2bMntRd,SWG,1,1,SWIGGY_3561711,SMBR,1MAA-SWG-A2B-SMBR-202405105-251-11,LUNCH,20250110
QBXNAV,a2bMntRd,SWG,1,1,SWIGGY_3561711,SMBR,1MAA-SWG-A2B-SMBR-202405105-251-12,LUNCH,20250110
QBXNAV,a2bMntRd,SWG,1,1,SWIGGY_3561711,SMBR,1MAA-SWG-A2B-SMBR-202405105-251-13,LUNCH,20250110
QBXNAV,a2bMntRd,SWG,1,1,SWIGGY_3561711,SMBR,1MAA-SWG-A2B-SMBR-202405105-251-14,LUNCH,20250110
QBXNAV,a2bMntRd,SWG,1,1,SWIGGY_3561711,SMBR,1MAA-SWG-A2B-SMBR-202405105-251-15,LUNCH,20250110
