orderedBy,uniqueCode,partnerCode,mealTimeCode,orderStatusCd,restaurantCode,partnerFoodCode,qboxRemoteLocation,foodTransactionDate,partnerPurchaseOrderId
1,QBOX30-SWG-SANGSHOL-SSR-20250612-001-7188,SWG,LUNCH,1,SANGSHOL,SSR,QBOX30,20250612,ORDER_490
1,QBOX30-SWG-SANGSHOL-SSR-20250612-002-7189,SWG,LUNCH,1,SANGSHOL,SSR,QBOX30,20250612,ORDER_490
1,QBOX30-SWG-SANGSHOL-SSR-20250612-003-7190,SWG,LUNCH,1,SANGSHOL,SSR,QBOX30,20250612,ORDER_490
1,QBOX30-SWG-SANGSHOL-SSR-20250612-004-7191,SWG,LUNCH,1,SANGSHOL,SSR,QBOX30,20250612,ORDER_490
1,QBOX30-SWG-SANGSHOL-SSR-20250612-005-7192,SWG,LUNCH,1,SANGSHOL,SSR,QBOX30,20250612,ORDER_490
1,QBOX30-SWG-SANGSHOL-SSR-20250612-006-7193,SWG,LUNCH,1,SANGSHOL,SSR,QBOX30,20250612,ORDER_490
1,QBOX30-SWG-SANGSHOL-SSR-20250612-007-7194,SWG,LUNCH,1,SANGSHOL,SSR,QBOX30,20250612,ORDER_490
1,QBOX30-SWG-SANGSHOL-SSR-20250612-008-7195,SWG,LUNCH,1,SANGSHOL,SSR,QBOX30,20250612,ORDER_490
1,QBOX30-SWG-SANGSHOL-SSR-20250612-009-7196,SWG,LUNCH,1,SANGSHOL,SSR,QBOX30,20250612,ORDER_490
1,QBOX30-SWG-SANGSHOL-SSR-20250612-010-7197,SWG,LUNCH,1,SANGSHOL,SSR,QBOX30,20250612,ORDER_490
1,QBOX30-SWG-SANGSHOL-SSR-20250612-011-7198,SWG,LUNCH,1,SANGSHOL,SSR,QBOX30,20250612,ORDER_490
1,QBOX30-SWG-SANGSHOL-SSR-20250612-012-7199,SWG,LUNCH,1,SANGSHOL,SSR,QBOX30,20250612,ORDER_490
1,QBOX30-SWG-SANGSHOL-SSR-20250612-013-7200,SWG,LUNCH,1,SANGSHOL,SSR,QBOX30,20250612,ORDER_490
1,QBOX30-SWG-SANGSHOL-SSR-20250612-014-7201,SWG,LUNCH,1,SANGSHOL,SSR,QBOX30,20250612,ORDER_490
1,QBOX30-SWG-SANGSHOL-SSR-20250612-015-7202,SWG,LUNCH,1,SANGSHOL,SSR,QBOX30,20250612,ORDER_490
1,QBOX30-SWG-SANGSHOL-SSR-20250612-016-7203,SWG,LUNCH,1,SANGSHOL,SSR,QBOX30,20250612,ORDER_490
1,QBOX30-SWG-SANGSHOL-SSR-20250612-017-7204,SWG,LUNCH,1,SANGSHOL,SSR,QBOX30,20250612,ORDER_490
1,QBOX30-SWG-SANGSHOL-SSR-20250612-018-7205,SWG,LUNCH,1,SANGSHOL,SSR,QBOX30,20250612,ORDER_490
1,QBOX30-SWG-SANGSHOL-SSR-20250612-019-7206,SWG,LUNCH,1,SANGSHOL,SSR,QBOX30,20250612,ORDER_490
1,QBOX30-SWG-SANGSHOL-SSR-20250612-020-7207,SWG,LUNCH,1,SANGSHOL,SSR,QBOX30,20250612,ORDER_490
