orderedBy,uniqueCode,partnerCode,mealTimeCode,orderStatusCd,restaurantCode,partnerFoodCode,qboxRemoteLocation,foodTransactionDate,partnerPurchaseOrderId
1,QBXSHO-SWG-SB2222-Chapathi+Butter chicken-20250523-001-429,SWG,LUNCH,1,SB2222,Chapathi+Butter chicken,QBXSHO,20250523,ORDER_110
1,QBXSHO-SWG-SB2222-Chapathi+Butter chicken-20250523-002-430,SWG,LUNCH,1,SB2222,Chapathi+Butter chicken,QBXSHO,20250523,ORDER_110
1,QBXSHO-SWG-SB2222-Chapathi+Butter chicken-20250523-003-431,SWG,LUNCH,1,SB2222,Chapathi+Butter chicken,QBXSHO,20250523,ORDER_110
1,QBXSHO-SWG-SB2222-Chapathi+Butter chicken-20250523-004-432,SWG,LUNCH,1,SB2222,Chapathi+Butter chicken,QBXSHO,20250523,ORDER_110
1,QBXSHO-SWG-SB2222-Chapathi+Butter chicken-20250523-005-433,SWG,LUNCH,1,SB2222,Chapathi+Butter chicken,QBXSHO,20250523,ORDER_110
1,QBXSHO-SWG-SB2222-Chapathi+Butter chicken-20250523-006-434,SWG,LUNCH,1,SB2222,Chapathi+Butter chicken,QBXSHO,20250523,ORDER_110
1,QBXSHO-SWG-SB2222-Chapathi+Butter chicken-20250523-007-435,SWG,LUNCH,1,SB2222,Chapathi+Butter chicken,QBXSHO,20250523,ORDER_110
1,QBXSHO-SWG-SB2222-Chapathi+Butter chicken-20250523-008-436,SWG,LUNCH,1,SB2222,Chapathi+Butter chicken,QBXSHO,20250523,ORDER_110
1,QBXSHO-SWG-SB2222-Chapathi+Butter chicken-20250523-009-437,SWG,LUNCH,1,SB2222,Chapathi+Butter chicken,QBXSHO,20250523,ORDER_110
1,QBXSHO-SWG-SB2222-Chapathi+Butter chicken-20250523-010-438,SWG,LUNCH,1,SB2222,Chapathi+Butter chicken,QBXSHO,20250523,ORDER_110
1,QBXS30-SWG-MR234-MR123-20250523-011-439,SWG,LUNCH,1,MR234,MR123,QBXS30,20250523,ORDER_111
1,QBXS30-SWG-MR234-MR123-20250523-012-440,SWG,LUNCH,1,MR234,MR123,QBXS30,20250523,ORDER_111
1,QBXS30-SWG-MR234-MR123-20250523-013-441,SWG,LUNCH,1,MR234,MR123,QBXS30,20250523,ORDER_111
1,QBXS30-SWG-MR234-MR123-20250523-014-442,SWG,LUNCH,1,MR234,MR123,QBXS30,20250523,ORDER_111
1,QBXS30-SWG-MR234-MR123-20250523-015-443,SWG,LUNCH,1,MR234,MR123,QBXS30,20250523,ORDER_111
1,QBXS30-SWG-MR234-MR123-20250523-016-444,SWG,LUNCH,1,MR234,MR123,QBXS30,20250523,ORDER_111
1,QBXS30-SWG-MR234-MR123-20250523-017-445,SWG,LUNCH,1,MR234,MR123,QBXS30,20250523,ORDER_111
1,QBXS30-SWG-MR234-MR123-20250523-018-446,SWG,LUNCH,1,MR234,MR123,QBXS30,20250523,ORDER_111
1,QBXS30-SWG-MR234-MR123-20250523-019-447,SWG,LUNCH,1,MR234,MR123,QBXS30,20250523,ORDER_111
1,QBXS30-SWG-MR234-MR123-20250523-020-448,SWG,LUNCH,1,MR234,MR123,QBXS30,20250523,ORDER_111
